apps/frappe/frappe/email/doctype/email_account/email_account_list.js +10,Default Inbox,Inbox Standar
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +14,Default Sending,Pengiriman Standar
apps/frappe/frappe/email/doctype/email_alert/email_alert.js +20,Created On,Dibuat pada
apps/frappe/frappe/email/doctype/email_alert/email_alert.js +21,Last Modified Date,Tanggal Perubahan Terakhir
apps/frappe/frappe/email/doctype/email_alert/email_alert.js +83,Get Alerts for Today,Dapatkan Pemberitahuan untuk Hari ini
apps/frappe/frappe/email/doctype/email_alert/email_alert.js +93,No alerts for today,Tidak ada pemberitahuan untuk hari ini
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +35,Please specify which date field must be checked,Silakan tentukan bidang isian tanggal yang harus diperiksa
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +38,Please specify which value field must be checked,Silakan tentukan mana bidang isian nilai yang harus diperiksa
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +67,"Cannot edit Standard Email Alert. To edit, please disable this and duplicate it","Tidak dapat mengedit standar Pemberitahuan Email. Untuk mengedit, nonaktifkan ini dan duplikasikan"
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +83,Cannot set Email Alert on Document Type {0},Tidak dapat mengatur Email Pemberitahuan pada Document Jenis {0}
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +120,"Not allowed to attach {0} document,
					please enable Allow Print For {0} in Print Settings","Tidak diizinkan untuk melampirkan dokumen {0}, mohon aktifkan Allow Print For {0} pada Print Settings"
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +122,Error in Email Alert,Kesalahan dalam Email Pemberitahuan
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +264,Error while evaluating Email Alert {0}. Please fix your template.,Kesalahan saat mengevaluasi Email Pemberitahuan {0}. Harap perbaiki template anda.
apps/frappe/frappe/email/doctype/email_domain/email_domain.py +41,Incoming email account not correct,Akun email masuk tidak benar
apps/frappe/frappe/email/doctype/email_domain/email_domain.py +57,Outgoing email account not correct,Akun email keluar tidak benar
apps/frappe/frappe/email/doctype/email_group/email_group.js +6,View Subscribers,Lihat Pendaftar
apps/frappe/frappe/email/doctype/email_group/email_group.js +9,View,Lihat
apps/frappe/frappe/email/doctype/email_group/email_group.js +11,Import Subscribers,Impor Pengikut
apps/frappe/frappe/email/doctype/email_group/email_group.js +13,Import Email From,Impor Email Dari
apps/frappe/frappe/email/doctype/email_group/email_group.js +28,Add Subscribers,Tambahkan Pelanggan
apps/frappe/frappe/email/doctype/email_group/email_group.js +45,New Newsletter,Newsletter Baru
apps/frappe/frappe/email/doctype/email_group/email_group.py +42,{0} subscribers added,{0} Pelanggan telah ditambahkan
apps/frappe/frappe/email/doctype/email_group/email_group.py +87,{0} is not a valid Email Address,{0} bukan Alamat Email valid
apps/frappe/frappe/email/doctype/email_group/email_group.py +102,Please Upgrade to add more than {0} subscribers,Harap Upgrade ke menambahkan lebih dari {0} pelanggan
apps/frappe/frappe/email/doctype/email_queue/email_queue.py +26,Only Administrator can delete Email Queue,Hanya Administrator dapat menghapus Antrian Email
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js +10,Resume Sending,Lanjutkan Mengirim
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js +16,Suspend Sending,menangguhkan Mengirim
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +13,Reference DocType and Reference Name are required,Referensi DocType dan referensi Nama diperlukan
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +16,Delete this record to allow sending to this email address,Hapus data ini untuk bisa mengirim ke alamat Email ini
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +21,{0} already unsubscribed,{0} sudah berhenti berlangganan
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +31,{0} already unsubscribed for {1} {2},{0} sudah berhenti berlangganan untuk {1} {2}
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +38,Left this conversation,Meninggalkan percakapan ini
apps/frappe/frappe/email/doctype/newsletter/newsletter.js +9,Send,Kirim
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +35,Scheduled to send to {0},Dijadwalkan untuk mengirim ke {0}
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +40,Newsletter has already been sent,Surat edaran telah terkirim
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +54,Scheduled to send to {0} recipients,Dijadwalkan untuk mengirim ke {0} penerima
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +106,Please save the Newsletter before sending,Harap menyimpan Newsletter sebelum dikirim
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +114,Permission Error,Kesalahan izin
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +115,You are not permitted to view the newsletter.,Anda tidak diizinkan untuk melihat nawala.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +156,Unsubscribe from Newsletter,Berhenti berlangganan dari Newsletter
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +156,Do you want to unsubscribe from this mailing list?,Apakah anda ingin berhenti berlangganan dari milis ini?
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +160,Unsubscribed from Newsletter,Berhenti berlangganan dari Newsletter
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +161,<b>{0}</b> has been successfully unsubscribed from this mailing list.,<b>{0}</b> telah berhasil berhenti berlangganan dari milis ini.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +188,Thank you for your interest in subscribing to our updates,Terima kasih atas minat anda untuk berlangganan update kami
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +189,Please verify your Email Address,Harap verifikasi Alamat Email anda
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +191,Click here to verify,Klik di sini untuk memverifikasi
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +199,Confirm Your Email,Konfirmasi Email anda
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +218,Confirmed,Dikonfirmasi
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +219,{0} has been successfully added to the Email Group.,{0} telah berhasil ditambahkan ke Kelompok Email.
apps/frappe/frappe/email/queue.py +239,Cannot send this email. You have crossed the sending limit of {0} emails for this day.,Tidak dapat mengirim Email ini. anda telah melewati batas pengiriman {0} Email untuk hari ini.
apps/frappe/frappe/email/queue.py +249,Cannot send this email. You have crossed the sending limit of {0} emails for this month.,Tidak bisa mengirim Email ini. anda telah melewati batas pengiriman {0} Email untuk bulan ini.
apps/frappe/frappe/email/queue.py +266,Unsubscribe,Berhenti berlangganan
apps/frappe/frappe/email/queue.py +267,{0} to stop receiving emails of this type,{0} untuk berhenti menerima email jenis ini
apps/frappe/frappe/email/queue.py +325,{0} has left the conversation in {1} {2},{0} telah meninggalkan percakapan di {1} {2}
apps/frappe/frappe/email/queue.py +336,Emails are muted,Email diabaikan sementara
apps/frappe/frappe/email/queue.py +502,This email was sent to {0} and copied to {1},Email ini dikirim ke {0} dan disalin ke {1}
apps/frappe/frappe/email/queue.py +504,This email was sent to {0},Email ini dikirim ke {0}
apps/frappe/frappe/email/receive.py +61,Invalid Mail Server. Please rectify and try again.,Mail Server tidak valid. Harap memperbaiki dan coba lagi.
apps/frappe/frappe/email/receive.py +65,Cannot connect: {0},Tidak dapat terhubung: {0}
apps/frappe/frappe/email/receive.py +95,Invalid User Name or Support Password. Please rectify and try again.,Valid Nama Pengguna atau Dukungan Password. Harap memperbaiki dan coba lagi.
apps/frappe/frappe/email/receive.py +197,Can not find UIDVALIDITY in imap status response,Tidak dapat menemukan UIDVALIDITY dalam menanggapi Status imap
apps/frappe/frappe/email/smtp.py +24,Invalid login or password,Login atau Password tidak valid
apps/frappe/frappe/email/smtp.py +27,Invalid recipient address,Alamat penerima tidak valid
apps/frappe/frappe/email/smtp.py +69,Please setup default Email Account from Setup > Email > Email Account,Silakan setup default Email Account dari Setup > Email> Email Account
apps/frappe/frappe/email/smtp.py +172,Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,Akun email tidak di setup Buat Akun Email baru dari Setup > Email> Email Account
apps/frappe/frappe/email/smtp.py +184,Could not connect to outgoing email server,Tidak dapat terhubung ke server email keluar
apps/frappe/frappe/email/smtp.py +206,Invalid Outgoing Mail Server or Port,Outgoing Mail Server valid atau Pelabuhan
apps/frappe/frappe/email/smtp.py +216,Unable to send emails at this time,Tidak dapat mengirim email saat ini
apps/frappe/frappe/geo/doctype/currency/currency.js +7,This Currency is disabled. Enable to use in transactions,Mata uang ini dinonaktifkan. Aktifkan untuk digunakan dalam transaksi
apps/frappe/frappe/handler.py +92,Logged Out,Keluar
apps/frappe/frappe/handler.py +92,You have been successfully logged out,Anda telah berhasil keluar
apps/frappe/frappe/installer.py +125,App {0} already installed,App {0} sudah terpasang
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js +34,Please enter values for App Access Key and App Secret Key,Masukkan nilai untuk App Access Key dan App Kunci Rahasia
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js +40,Take Backup Now,Ambil Cadangan Sekarang
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +211,Please set Dropbox access keys in your site config,Silakan set tombol akses Dropbox di situs config anda
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +227,Something went wrong while generating dropbox access token. Please check error log for more details.,Ada yang tidak beres saat menghasilkan token akses token dropbox. Silakan periksa log kesalahan untuk lebih jelasnya.
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +252,Please close this window,Tutup jendela ini
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +271,Dropbox Setup,dropbox Pengaturan
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +272,Illegal Access Token. Please try again,Ilegal Access Token. Silakan coba lagi
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +277,Dropbox access is approved!,Akses Dropbox disetujui!
apps/frappe/frappe/integrations/doctype/google_maps/google_maps.py +15,Client key is required,Kunci klien diperlukan
apps/frappe/frappe/integrations/doctype/google_maps/google_maps.py +17,Home Address is required,Alamat Rumah diperlukan
apps/frappe/frappe/integrations/doctype/gsuite_settings/gsuite_settings.js +22,Please enter values for GSuite Access Key and GSuite Access Secret,Harap masukkan nilai untuk GSuite Access Key dan GSuite Access Secret
apps/frappe/frappe/integrations/doctype/gsuite_settings/gsuite_settings.js +32,GSuite test executed with success. GSuite integration is correctly configured,Tes GSuite dijalankan dengan sukses. Integrasi GSuite dikonfigurasi dengan benar
apps/frappe/frappe/integrations/doctype/gsuite_settings/gsuite_settings.js +32,GSuite script test,Uji skrip GSuite
apps/frappe/frappe/integrations/doctype/gsuite_settings/gsuite_settings.py +20,Google GSuite is not configured.,Google GSuite tidak dikonfigurasi.
apps/frappe/frappe/integrations/doctype/gsuite_settings/gsuite_settings.py +31,Something went wrong during the token generation. Please request again an authorization code.,Ada yang tidak beres selama generasi token. Mohon minta lagi kode otorisasi.
apps/frappe/frappe/integrations/doctype/gsuite_settings/gsuite_settings.py +82,Please set script URL on Gsuite Settings,Harap set script URL pada Gsuite Settings
apps/frappe/frappe/integrations/doctype/gsuite_templates/gsuite_templates.py +30,Added {0},Ditambahkan {0}
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +24,Seems ldap is not installed on system.<br>Guidelines to install ldap dependancies and python package,Sepertinya ldap tidak terpasang pada sistem. <br> Panduan untuk menginstal ldap dependancies dan paket python
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +28,LDAP Not Installed,LDAP Tidak Terinstal
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +32,Incorrect UserId or Password,UserId yang salah atau Password
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +68,Seems ldap is not installed on system.,Sepertinya ldap tidak terpasang pada sistem.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +70,Guidelines to install ldap dependancies and python,Pedoman untuk menginstal dependancies ldap dan python
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +97,Not a valid LDAP user,Bukan pengguna LDAP valid
apps/frappe/frappe/integrations/doctype/oauth_client/oauth_client.py +19,Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,Kombinasi Grant Type (<code>{0}</code>) dan Response Type (<code>{1}</code>) tidak diperbolehkan
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py +89,Please select another payment method. PayPal does not support transactions in currency '{0}',Pilih cara pembayaran yang lain. PayPal tidak mendukung transaksi dalam mata uang '{0}'
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py +122,Invalid payment gateway credentials,kredensial gateway pembayaran yang tidak valid
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py +158,Looks like something is wrong with this site's Paypal configuration.,Sepertinya ada yang salah dengan konfigurasi Paypal situs ini.
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py +178,"Looks like something went wrong during the transaction. Since we haven't confirmed the payment, Paypal will automatically refund you this amount. If it doesn't, please send us an email and mention the Correlation ID: {0}.","Sepertinya ada kesalahan selama transaksi. Karena kami belum mengkonfirmasi pembayaran, Paypal akan otomatis mengembalikan anda jumlah ini. Jika tidak, silahkan kirim email dan menyebutkan ID Korelasi: {0}."
